상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220803405047,시에스타,,I1,숙박,I101,일반 숙박,I10103,펜션,I55109,기타 일반 및 생활 숙박시설 운영업,30,대전광역시,30170,서구,30170600,기성동,3017011900,산직동,3017011900105140000,1,대지,514,,대전광역시 서구 산직동 514,301704298487.0,대전광역시 서구 안터길,115.0,,3017011900105140000000001,,대전광역시 서구 안터길 115,302050,35426,,,,127.339096851496,36.2333934286791
MA010120220803417122,보보스모텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30170,서구,30170560,괴정동,3017010800,괴정동,3017010800104260020,1,대지,426,20.0,대전광역시 서구 괴정동 426-20,301703166038.0,대전광역시 서구 용문로,41.0,54.0,3017010800104260020007152,,대전광역시 서구 용문로 41-54,302816,35299,,,,127.38948117679,36.3390453099973
MA010120220803413451,그린파크,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30140,중구,30140605,문창동,3014010600,문창동,3014010600100530004,1,대지,53,4.0,대전광역시 중구 문창동 53-4,301404295308.0,대전광역시 중구 문창로90번길,33.0,,3014010600100530004013029,,대전광역시 중구 문창로90번길 33,301809,34930,,,,127.434108305017,36.3218797475203
MA010120220803550828,보은여인숙,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30110,동구,30110515,중앙동,3011011900,정동,3011011900100030020,1,대지,3,20.0,대전광역시 동구 정동 3-20,301104292395.0,대전광역시 동구 역전1길,137.0,,3011011900100030020018495,,대전광역시 동구 역전1길 137,300150,34626,,,,127.431535642993,36.3356747597166
MA010120220803557956,덕영장,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30110,동구,30110515,중앙동,3011011900,정동,3011011900100140014,1,대지,14,14.0,대전광역시 동구 정동 14-14,301103010002.0,대전광역시 동구 대전로,825.0,,3011011900100140014020798,,대전광역시 동구 대전로 825,300150,34627,,,,127.431521477287,36.3330250066285
MA010120220803587914,장수여인숙,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30110,동구,30110515,중앙동,3011011900,정동,3011011900100270017,1,대지,27,17.0,대전광역시 동구 정동 27-17,301104292335.0,대전광역시 동구 선화로214번길,67.0,2.0,3011011900100270017021281,,대전광역시 동구 선화로214번길 67-2,300150,34627,,,,127.431470106759,36.3324299347272
MA010120220803823620,세르보,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100105420013,1,대지,542,13.0,대전광역시 유성구 봉명동 542-13,302004301013.0,대전광역시 유성구 계룡로155번길,14.0,,3020011100105420013014509,호텔세르보,대전광역시 유성구 계룡로155번길 14,305301,34187,,,,127.347983679865,36.3526873165774
MA010120220803785126,연희여인숙,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30230,대덕구,30230550,신탄진동,3023012600,신탄진동,3023012600101430006,1,대지,143,6.0,대전광역시 대덕구 신탄진동 143-6,302304304324.0,대전광역시 대덕구 신탄진동로7번길,41.0,,3023012600101430006021988,,대전광역시 대덕구 신탄진동로7번길 41,306815,34311,,,,127.429691997299,36.4493850458897
MA010120220803707772,초원모텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100105490009,1,대지,549,9.0,대전광역시 유성구 봉명동 549-9,302004301011.0,대전광역시 유성구 계룡로123번길,27.0,,3020011100105490009012579,,대전광역시 유성구 계룡로123번길 27,305301,34187,,,,127.344649744891,36.3543273725451
MA010120220804141920,세환고시원,,I1,숙박,I102,기타 숙박,I10201,기숙사/고시원,I55901,기숙사 및 고시원 운영업,30,대전광역시,30170,서구,30170586,월평1동,3017011300,월평동,3017011300109080000,1,대지,908,,대전광역시 서구 월평동 908,301704298535.0,대전광역시 서구 월평중로13번길,6.0,,3017011300109080000019437,,대전광역시 서구 월평중로13번길 6,302852,35225,,3,,127.363523060133,36.355808296587
MA010120220804198349,호텔더리즈,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30140,중구,30140605,문창동,3014010600,문창동,3014010600100100127,1,대지,10,127.0,대전광역시 중구 문창동 10-127,301404295310.0,대전광역시 중구 문창로98번길,38.0,,3014010600100100127030463,,대전광역시 중구 문창로98번길 38,301809,34930,,,,127.433927052223,36.3223024794767
MA010120220804316994,썸무인텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30170,서구,30170550,용문동,3017010500,용문동,3017010500105900013,1,대지,590,13.0,대전광역시 서구 용문동 590-13,301704298086.0,대전광역시 서구 계룡로636번길,24.0,,3017010500105900013013844,,대전광역시 서구 계룡로636번길 24,302845,35300,,6,,127.391392503015,36.3382168947368
MA010120220804206614,호텔박스,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30110,동구,30110640,용전동,3011011500,용전동,3011011500100780019,1,대지,78,19.0,대전광역시 동구 용전동 78-19,301104292574.0,대전광역시 동구 한밭대로1316번길,34.0,,3011011500100780021003834,,대전광역시 동구 한밭대로1316번길 34,300824,34550,,,,127.439300721698,36.3510687845457
MA010120220804404965,더노은로캠핑장,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,I55109,기타 일반 및 생활 숙박시설 운영업,30,대전광역시,30200,유성구,30200546,노은1동,3020011900,노은동,3020011900102880017,1,대지,288,17.0,대전광역시 유성구 노은동 288-17,302003167016.0,대전광역시 유성구 노은서로,19.0,,3020011900102880017000001,,대전광역시 유성구 노은서로 19,305325,34145,,,,127.315637977607,36.3630690329624
MA010120220804407717,립스모텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30230,대덕구,30230546,중리동,3023010900,중리동,3023010900104020007,1,대지,402,7.0,대전광역시 대덕구 중리동 402-7,302304304449.0,대전광역시 대덕구 중리로7번길,14.0,19.0,3023010900104020007014298,,대전광역시 대덕구 중리로7번길 14-19,306824,34394,,3,,127.424268008756,36.3605505567736
MA010120220804382512,호텔프라이데이,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30170,서구,30170630,둔산1동,3017011200,둔산동,3017011200114610000,1,대지,1461,,대전광역시 서구 둔산동 1461,301704298337.0,대전광역시 서구 둔산중로58번길,35.0,,3017011200114610000021236,,대전광역시 서구 둔산중로58번길 35,302831,35240,,6,,127.388733967002,36.3519834390483
MA010120220804331843,머니빌,,I1,숙박,I102,기타 숙박,I10201,기숙사/고시원,I55901,기숙사 및 고시원 운영업,30,대전광역시,30200,유성구,30200526,학하동,3020011300,덕명동,3020011300105870010,1,대지,587,10.0,대전광역시 유성구 덕명동 587-10,302004301529.0,대전광역시 유성구 학하서로121번길,71.0,30.0,3020011300105870010000001,머니빌,대전광역시 유성구 학하서로121번길 71-30,305360,34159,,,,127.297476652086,36.3492286828151
MA010120220804808025,세도나모텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30230,대덕구,30230546,중리동,3023010900,중리동,3023010900104020021,1,대지,402,21.0,대전광역시 대덕구 중리동 402-21,302304304498.0,대전광역시 대덕구 한밭대로1129번길,30.0,,3023010900104020021020387,,대전광역시 대덕구 한밭대로1129번길 30,306824,34394,,,,127.424046489859,36.360369239359
MA010120220804730627,샵모텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30140,중구,30140535,은행선화동,3014010100,은행동,3014010100101120003,1,대지,112,3.0,대전광역시 중구 은행동 112-3,301404295293.0,대전광역시 중구 목척9길,6.0,,3014010100101120003029157,,대전광역시 중구 목척9길 6,301838,34832,,,,127.426423337273,36.33103591721
MA010120220804925302,산들애펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,I55104,민박업,30,대전광역시,30170,서구,30170600,기성동,3017012000,장안동,3017012000103540005,1,대지,354,5.0,대전광역시 서구 장안동 354-5,301703166047.0,대전광역시 서구 장안로,573.0,,3017012000103540005000001,,대전광역시 서구 장안로 573,302040,35428,,,,127.337351189948,36.2121860075117
MA010120220804937801,장태산몽블랑,,I1,숙박,I101,일반 숙박,I10103,펜션,I55109,기타 일반 및 생활 숙박시설 운영업,30,대전광역시,30170,서구,30170600,기성동,3017011900,산직동,3017011900105380000,1,대지,538,,대전광역시 서구 산직동 538,301704298487.0,대전광역시 서구 안터길,155.0,,3017011900105380000001438,,대전광역시 서구 안터길 155,302050,35426,,,,127.337904306733,36.2310165108867
MA010120220804909380,몽모텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30140,중구,30140575,대흥동,3014010500,대흥동,3014010500100920005,1,대지,92,5.0,대전광역시 중구 대흥동 92-5,301404295207.0,대전광역시 중구 대흥로169번길,11.0,,3014010500100920005012236,,대전광역시 중구 대흥로169번길 11,301802,34927,,,,127.430328097166,36.3255839764147
MA010120220804896301,더휴식아늑유성,,I1,숙박,I101,일반 숙박,I10101,호텔/리조트,I55101,호텔업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100105460011,1,대지,546,11.0,대전광역시 유성구 봉명동 546-11,302004301011.0,대전광역시 유성구 계룡로123번길,38.0,,3020011100105460011013027,,대전광역시 유성구 계룡로123번길 38,305301,34187,,,,127.345193781412,36.3545556665187
MA010120220804899211,피아노,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30110,동구,30110640,용전동,3011011500,용전동,3011011500100640024,1,대지,64,24.0,대전광역시 동구 용전동 64-24,301104292209.0,대전광역시 동구 동서대로1683번길,94.0,4.0,3011011500100640024002912,,대전광역시 동구 동서대로1683번길 94-4,300824,34549,,,,127.435943788374,36.3530808019265
MA010120220804854821,서울여인숙,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30110,동구,30110515,중앙동,3011011900,정동,3011011900100010279,1,대지,1,279.0,대전광역시 동구 정동 1-279,301104292401.0,대전광역시 동구 역전시장길,77.0,,3011011900100010279024857,,대전광역시 동구 역전시장길 77,300150,34629,,,,127.434993319772,36.328877673855
MA010120220804968596,나인스팟호텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30140,중구,30140535,은행선화동,3014010200,선화동,3014010200100320002,1,대지,32,2.0,대전광역시 중구 선화동 32-2,301404295564.0,대전광역시 중구 중앙로129번길,28.0,,3014010200100320002031459,,대전광역시 중구 중앙로129번길 28,301822,34838,,,,127.423718438989,36.3292834865678
MA010120220804969754,잉카모텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30110,동구,30110515,중앙동,3011012000,중동,3011012000100310001,1,대지,31,1.0,대전광역시 동구 중동 31-1,301103164006.0,대전광역시 동구 대전천동로,570.0,,3011012000100310001022489,,대전광역시 동구 대전천동로 570,300160,34627,,,,127.428570960172,36.3313255924483
MA010120220805055907,리베라모텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30140,중구,30140700,유천1동,3014011500,유천동,3014011500103310008,1,대지,331,8.0,대전광역시 중구 유천동 331-8,301404295034.0,대전광역시 중구 계백로1550번길,56.0,,3014011500103310008007979,,대전광역시 중구 계백로1550번길 56,301837,34977,,,,127.393113513743,36.3145226927488
MA010120220805028997,대전나무호텔,,I1,숙박,I101,일반 숙박,I10101,호텔/리조트,I55101,호텔업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100104410003,1,대지,441,3.0,대전광역시 유성구 봉명동 441-3,302003167047.0,대전광역시 유성구 온천서로,30.0,6.0,3020011100104410003013429,대전나무호텔,대전광역시 유성구 온천서로 30-6,305301,34168,,,,127.340462225265,36.3567557223797
MA010120220804998949,호텔버스,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30140,중구,30140630,대사동,3014011000,대사동,3014011000102480347,1,대지,248,347.0,대전광역시 중구 대사동 248-347,301404295026.0,대전광역시 중구 계룡로921번길,16.0,,3014011000102480347012546,,대전광역시 중구 계룡로921번길 16,301846,34945,,,,127.416539952484,36.3210472475279
MA010120220804980493,달빛스테이,,I1,숙박,I101,일반 숙박,I10103,펜션,I55104,민박업,30,대전광역시,30140,중구,30140680,태평1동,3014011400,태평동,3014011400102640005,1,대지,264,5.0,대전광역시 중구 태평동 264-5,301403165028.0,대전광역시 중구 수침로,67.0,,3014011400102640005019998,,대전광역시 중구 수침로 67,301843,34893,,4,,127.400078739351,36.3254810506375
MA010120220804959702,수연장,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30110,동구,30110740,산내동,3011013900,대성동,3011013900102540001,1,대지,254,1.0,대전광역시 동구 대성동 254-1,301103010002.0,대전광역시 동구 대전로,288.0,2.0,3011013900102540001033963,수연장,대전광역시 동구 대전로 288-2,300210,34699,,,,127.461976002357,36.2939882804722
MA010120220805225552,궁월장,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30110,동구,30110515,중앙동,3011011900,정동,3011011900100360052,1,대지,36,52.0,대전광역시 동구 정동 36-52,301104292137.0,대전광역시 동구 대전로839번길,22.0,,3011011900100360052020197,,대전광역시 동구 대전로839번길 22,300150,34625,,,,127.430067244227,36.3338742722609
MA010120220805233933,와이피앤케이,,I1,숙박,I101,일반 숙박,I10101,호텔/리조트,I55101,호텔업,30,대전광역시,30110,동구,30110640,용전동,3011011500,용전동,3011011500100630031,1,대지,63,31.0,대전광역시 동구 용전동 63-31,301104292209.0,대전광역시 동구 동서대로1683번길,46.0,8.0,3011011500100630031003815,대전관광호텔,대전광역시 동구 동서대로1683번길 46-8,300824,34551,,,,127.435991578545,36.3510892623783
MA010120220805230062,행복한집,,I1,숙박,I101,일반 숙박,I10103,펜션,I55104,민박업,30,대전광역시,30170,서구,30170581,갈마1동,3017011100,갈마동,3017011100102910018,1,대지,291,18.0,대전광역시 서구 갈마동 291-18,301704298470.0,대전광역시 서구 신갈마로211번길,42.0,,3017011100102910018005536,,대전광역시 서구 신갈마로211번길 42,302805,35275,,,,127.365614912255,36.353413089961
