index,상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,longitude,latitude
37670,MA010120220812157976,장가계,,I2,음식,I202,중식,I20201,중국집,I56121,중식 음식점업,30,대전광역시,30140,중구,30140740,산성동,3014011700,산성동,3014011700101150036,1,대지,115,36.0,대전광역시 중구 산성동 115-36,301403165005.0,대전광역시 중구 당디로,64.0,,3014011700101150036008942,,대전광역시 중구 당디로 64,301817,34993,,1,,127.392931489231,36.310709459763,127.392928049858,36.3107143983962
37694,MA010120220812184308,황금돼지막창,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,30,대전광역시,30140,중구,30140620,석교동,3014010900,옥계동,3014010900100490005,1,대지,49,5.0,대전광역시 중구 옥계동 49-5,301403010004.0,대전광역시 중구 대종로,53.0,,3014010900100490005020245,,대전광역시 중구 대종로 53,301820,35076,,1,,127.454911898737,36.2979939343509,127.454907499678,36.2980010281229
37695,MA010120220812192379,막퍼줘,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,30,대전광역시,30140,중구,30140700,유천1동,3014011500,유천동,3014011500103290029,1,대지,329,29.0,대전광역시 중구 유천동 329-29,301403165005.0,대전광역시 중구 당디로,118.0,,3014011500103290029026368,,대전광역시 중구 당디로 118,301837,34977,,1,,127.391302449648,36.3154237523199,127.391293989456,36.3154296863886
37702,MA010120220812192915,하얀책상,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,30,대전광역시,30140,중구,30140575,대흥동,3014010500,대흥동,3014010500101290001,1,대지,129,1.0,대전광역시 중구 대흥동 129-1,301404295206.0,대전광역시 중구 대흥로165번길,25.0,,3014010500101290001015317,,대전광역시 중구 대흥로165번길 25,301802,34925,,1,,127.429445353678,36.3259763183486,127.42943724452,36.325975811358
37703,MA010120220812184807,불탄화로,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,30,대전광역시,30140,중구,30140560,중촌동,3014010400,중촌동,3014010400104040001,1,대지,404,1.0,대전광역시 중구 중촌동 404-1,301404295253.0,대전광역시 중구 동서대로1431번길,37.0,,3014010400104040001027554,,대전광역시 중구 동서대로1431번길 37,301841,34814,,1,,127.41319219908,36.3367847734215,127.413171562423,36.3368040082096
37790,MA010120220812165168,사리원푸드,,I2,음식,I201,한식,I20105,국수/칼국수,I56112,한식 면 요리 전문점,30,대전광역시,30140,중구,30140575,대흥동,3014010500,대흥동,3014010500101880005,1,대지,188,5.0,대전광역시 중구 대흥동 188-5,301403010017.0,대전광역시 중구 중교로,62.0,,3014010500101880005015568,,대전광역시 중구 중교로 62,301803,34920,,,,127.426570510282,36.3261518251818,127.426563235898,36.326154081925
37838,MA010120220812167230,파리바게트삼부,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,30,대전광역시,30140,중구,30140690,태평2동,3014011400,태평동,3014011400103950001,1,대지,395,1.0,대전광역시 중구 태평동 395-1,301403165041.0,대전광역시 중구 태평로,71.0,,3014011400103950001028399,삼부프라자,대전광역시 중구 태평로 71,301713,34885,,,,127.393401847791,36.3233023711898,127.393401285981,36.3233039427153
37843,MA010120220812167164,초록집주먹구이,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140700,유천1동,3014011500,유천동,3014011500103090022,1,대지,309,22.0,대전광역시 중구 유천동 309-22,301404295037.0,대전광역시 중구 계백로1571번길,21.0,,3014011500103090022009789,,대전광역시 중구 계백로1571번길 21,301835,34891,,1,,127.393978189039,36.3193487903888,127.393972314515,36.3193553489925
37844,MA010120220812167406,태평소곱창,,I2,음식,I201,한식,I20109,곱창 전골/구이,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140680,태평1동,3014011400,태평동,3014011400102570016,1,대지,257,16.0,대전광역시 중구 태평동 257-16,301403165028.0,대전광역시 중구 수침로,96.0,,3014011400102570016004014,,대전광역시 중구 수침로 96,301843,34883,,1,,127.39949165248,36.3279655616648,127.399483128217,36.3279694468215
37845,MA010120220812142631,대들보함흥면옥,,I2,음식,I201,한식,I20106,냉면/밀면,I56112,한식 면 요리 전문점,30,대전광역시,30140,중구,30140700,유천1동,3014011500,유천동,3014011500103110013,1,대지,311,13.0,대전광역시 중구 유천동 311-13,301404295038.0,대전광역시 중구 계백로1583번길,39.0,,3014011500103110013012070,,대전광역시 중구 계백로1583번길 39,301835,34891,,1,,127.395211477287,36.3197245503977,127.395204724749,36.3197296859332
37854,MA010120220812130842,백년장수추어탕,,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140630,대사동,3014011000,대사동,3014011000102480290,1,대지,248,290.0,대전광역시 중구 대사동 248-290,301403010024.0,대전광역시 중구 계룡로,947.0,,3014011000102480290012989,,대전광역시 중구 계룡로 947,301846,34946,,,,127.417434506913,36.3190688491111,127.417433207329,36.3190734989672
37859,MA010120220812139473,천근갈매기,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140730,문화2동,3014011600,문화동,3014011600104750001,1,대지,475,1.0,대전광역시 중구 문화동 475-1,301403165039.0,대전광역시 중구 천근로,22.0,,3014011600104750001007778,천근종합상가,대전광역시 중구 천근로 22,301813,35004,,,,127.402259976204,36.3096659444751,127.402251905231,36.3096720846746
37873,MA010120220812140386,두꺼비만두전골칼국수,,I2,음식,I201,한식,I20105,국수/칼국수,I56112,한식 면 요리 전문점,30,대전광역시,30140,중구,30140575,대흥동,3014010500,대흥동,3014010500101750000,1,대지,175,,대전광역시 중구 대흥동 175,301403010006.0,대전광역시 중구 대흥로,139.0,,3014010500101750000019587,,대전광역시 중구 대흥로 139,301803,34920,,1,,127.427519569471,36.3243088018612,127.427517404228,36.3243118209026
37879,MA010120220812140800,두꺼비맥주,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,30,대전광역시,30140,중구,30140575,대흥동,3014010500,대흥동,3014010500102260002,1,대지,226,2.0,대전광역시 중구 대흥동 226-2,301404295357.0,대전광역시 중구 보문로260번길,60.0,,3014010500102260001018088,,대전광역시 중구 보문로260번길 60,301802,34915,,3,,127.425297333592,36.326623375608,127.425293741706,36.3266663288573
37887,MA010120220812137051,왕음악회,,I2,음식,I211,주점,I21101,일반 유흥 주점,I56211,일반 유흥 주점업,30,대전광역시,30140,중구,30140575,대흥동,3014010500,대흥동,3014010500101170018,1,대지,117,18.0,대전광역시 중구 대흥동 117-18,301403010006.0,대전광역시 중구 대흥로,160.0,,3014010500101170018012304,,대전광역시 중구 대흥로 160,301802,34928,,2,,127.429756241652,36.3245808567263,127.429746466177,36.3245876983338
37943,MA010120220812112417,홍대개미,,I2,음식,I203,일식,I20302,일식 카레/돈가스/덮밥,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140535,은행선화동,3014010100,은행동,3014010100100760024,1,대지,76,24.0,대전광역시 중구 은행동 76-24,301404295158.0,대전광역시 중구 대종로480번길,40.0,,3014010100100760024013691,,대전광역시 중구 대종로480번길 40,301839,34923,,2,,127.42881786499,36.3280191695946,127.42881389115,36.3280244417294
37963,MA010120220812113373,수레,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,30,대전광역시,30140,중구,30140640,부사동,3014011100,부사동,3014011100102170009,1,대지,217,9.0,대전광역시 중구 부사동 217-9,301403164032.0,대전광역시 중구 보문로,120.0,,3014011100102170009022657,,대전광역시 중구 보문로 120,301815,35022,,1,,127.428305668895,36.3142725749101,127.428298872565,36.3142794524372
37977,MA010120220812091374,육사구이,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,30,대전광역시,30140,중구,30140670,오류동,3014011300,오류동,3014011300101530044,1,대지,153,44.0,대전광역시 중구 오류동 153-44,301404295020.0,대전광역시 중구 계룡로882번길,28.0,,3014011300101530044025296,,대전광역시 중구 계룡로882번길 28,301828,34909,,1,,127.410246633372,36.3226386231265,127.410242408433,36.3226385829891
37978,MA010120220812091176,만복순대,,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140740,산성동,3014011900,안영동,3014011900106430001,1,대지,643,1.0,대전광역시 중구 안영동 643-1,301404295085.0,대전광역시 중구 대둔산로255번길,27.0,,3014011900106430001000025,,대전광역시 중구 대둔산로255번길 27,301211,35083,,1,,127.380799311812,36.2930907717652,127.380860669635,36.2931216416238
37990,MA010120220812083700,목구멍,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,30,대전광역시,30140,중구,30140670,오류동,3014011300,오류동,3014011300101590005,1,대지,159,5.0,대전광역시 중구 오류동 159-5,301404295020.0,대전광역시 중구 계룡로882번길,58.0,,3014011300101590005024758,,대전광역시 중구 계룡로882번길 58,301828,34909,,1,,127.408568703765,36.3221346432252,127.40856100637,36.3221422053326
38004,MA010120220812084509,맘스터치,,I2,음식,I210,기타 간이,I21004,버거,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",30,대전광역시,30140,중구,30140550,목동,3014010300,목동,3014010300101070007,1,대지,107,7.0,대전광역시 중구 목동 107-7,301402010003.0,대전광역시 중구 동서대로,1387.0,6.0,3014010300101070007020988,,대전광역시 중구 동서대로 1387-6,301808,34815,,1,,127.411271230913,36.3330080907457,127.411263661687,36.3330105987681
38029,MA010120220812081359,보문산왕돈까스,,I2,음식,I204,서양식,I20401,경양식,I56194,김밥 및 기타 간이 음식점업,30,대전광역시,30140,중구,30140630,대사동,3014011000,대사동,3014011000101970145,1,대지,197,145.0,대전광역시 중구 대사동 197-145,301404295378.0,대전광역시 중구 보문산공원로497번길,121.0,,3014011000101970145000001,,대전광역시 중구 보문산공원로497번길 121,301846,35052,,3,,127.419137981207,36.3086225672685,127.419130971935,36.3086287491403
38030,MA010120220812081372,티바두마리치킨,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,30,대전광역시,30140,중구,30140710,유천2동,3014011500,유천동,3014011500101730001,1,대지,173,1.0,대전광역시 중구 유천동 173-1,301404295541.0,대전광역시 중구 유천로34번길,16.0,,3014011500101730001027681,,대전광역시 중구 유천로34번길 16,301833,34970,,1,,127.399463035573,36.3157263889106,127.399460774743,36.3157335882986
38035,MA010120220812090376,신화수산활어회타운,,I2,음식,I201,한식,I20111,횟집,I56122,일식 음식점업,30,대전광역시,30140,중구,30140740,산성동,3014011800,사정동,3014011800104600002,1,대지,460,2.0,대전광역시 중구 사정동 460-2,301403010010.0,대전광역시 중구 산서로,16.0,,3014011800104600002026514,,대전광역시 중구 산서로 16,301819,35082,,2,,127.382681768599,36.2957952640445,127.382672703437,36.2957976875231
38051,MA010120220812227197,신대륙,,I2,음식,I202,중식,I20201,중국집,I56121,중식 음식점업,30,대전광역시,30140,중구,30140575,대흥동,3014010500,대흥동,3014010500105080052,1,대지,508,52.0,대전광역시 중구 대흥동 508-52,301403164032.0,대전광역시 중구 보문로,241.0,,3014010500105080052011380,,대전광역시 중구 보문로 241,301805,34941,,1,,127.422331170827,36.3240765524896,127.422331708151,36.3240776558489
38063,MA010120220812231074,육백이,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,30,대전광역시,30140,중구,30140560,중촌동,3014010400,중촌동,3014010400101010012,1,대지,101,12.0,대전광역시 중구 중촌동 101-12,301404295575.0,대전광역시 중구 중촌로24번길,51.0,,3014010400101010012003316,,대전광역시 중구 중촌로24번길 51,301841,34812,,,,127.413025705981,36.3381899094447,127.413019265829,36.338189912227
38083,MA010120220812232711,곰바우식당,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140680,태평1동,3014011400,태평동,3014011400103390004,1,대지,339,4.0,대전광역시 중구 태평동 339-4,301403165028.0,대전광역시 중구 수침로,101.0,,3014011400103390004010939,,대전광역시 중구 수침로 101,301843,34882,,,,127.398830792528,36.3284489163783,127.398828395211,36.3284542139707
38084,MA010120220812236921,커피하다,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,30,대전광역시,30140,중구,30140535,은행선화동,3014010200,선화동,3014010200101860021,1,대지,186,21.0,대전광역시 중구 선화동 186-21,301404295467.0,대전광역시 중구 선화로97번길,21.0,,3014010200101860021015404,에코하우스,대전광역시 중구 선화로97번길 21,301825,34852,,1,,127.417540605497,36.3302539336651,127.417540843736,36.3302539435021
38099,MA010120220812233310,금송오리와삼계탕,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140560,중촌동,3014010400,중촌동,3014010400101010008,1,대지,101,8.0,대전광역시 중구 중촌동 101-8,301404295576.0,대전광역시 중구 중촌로28번길,44.0,,3014010400101010008029502,,대전광역시 중구 중촌로28번길 44,301841,34812,,1,,127.412912961979,36.338369606119,127.412907043833,36.3383691833808
38101,MA010120220812228774,덕화식당,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140655,용두동,3014011200,용두동,3014011200100250025,1,대지,25,25.0,대전광역시 중구 용두동 25-25,301404295017.0,대전광역시 중구 계룡로869번길,23.0,,3014011200100250025012265,,대전광역시 중구 계룡로869번길 23,301830,34868,,,,127.411947162965,36.3245846975591,127.411946741422,36.3245889985547
38104,MA010120220812229352,정포차,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,30,대전광역시,30140,중구,30140535,은행선화동,3014010200,선화동,3014010200102440009,1,대지,244,9.0,대전광역시 중구 선화동 244-9,301403010011.0,대전광역시 중구 선화로,122.0,,3014010200102440009015403,,대전광역시 중구 선화로 122,301822,34836,,,,127.420670590069,36.3302421074214,127.420667983102,36.3302464927703
